ID,Dt_Customer,Age_Group,Age,Education,Marital_Status,Income_Group,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Children,campaignAccept
9595,2013-01-11,Adult,53,Graduate,Together,High,64260.0,1,1,4,5,4,3,0,0,0,0,0,0,1,539,169,816,20,0,30,0,Accepted once or more
10163,2013-09-10,Adult,30,Postgraduate,Single,Highest,82733.0,28,1,8,4,7,4,0,0,0,0,0,0,1,712,50,420,65,38,38,0,Accepted once or more
2886,2013-08-12,Adult,43,Postgraduate,Single,Highest,74290.0,70,4,10,8,10,6,1,0,0,1,0,0,0,1121,0,72,0,12,12,1,Accepted once or more
6710,2012-11-17,Adult,63,Postgraduate,Single,High,58217.0,84,1,2,0,4,6,0,0,0,0,0,0,0,68,1,13,3,5,13,3,Never Accepted
5316,2013-07-04,Adult,38,Postgraduate,Together,Lowest,21024.0,89,1,2,0,4,7,0,0,0,0,0,0,0,36,4,18,6,2,18,0,Never Accepted
9029,2013-01-26,Adult,42,Postgraduate,Together,Highest,70116.0,73,1,2,8,12,1,0,0,0,0,0,0,0,707,44,603,95,58,29,0,Never Accepted
521,2012-09-18,Adult,29,Graduate,Together,High,54006.0,42,2,8,1,7,7,0,0,0,0,0,0,0,174,77,203,6,24,97,1,Never Accepted
1459,2012-11-07,Adult,48,Postgraduate,Together,Highest,69063.0,16,1,5,3,5,3,0,0,0,0,0,0,0,666,35,124,69,8,26,1,Never Accepted
10241,2013-12-15,Adult,39,Postgraduate,Single,Lowest,11448.0,16,1,1,0,2,6,0,0,0,0,0,0,0,0,0,0,6,2,6,0,Never Accepted
3254,2013-10-14,Adult,43,Graduate,Together,Highest,70886.0,65,1,5,4,4,2,0,0,0,0,0,0,0,407,70,239,103,88,53,1,Never Accepted
3678,2012-10-07,Adult,41,Graduate,Single,High,60208.0,13,11,8,3,7,7,0,0,0,1,0,0,1,488,23,71,15,0,59,2,Accepted once or more
4227,2013-09-06,Adult,46,Postgraduate,Together,Lowest,32889.0,78,3,2,1,3,5,0,0,0,0,0,0,0,28,0,13,4,2,8,2,Never Accepted
9467,2014-05-11,Adult,30,Graduate,Single,Lowest,34738.0,51,1,1,0,3,6,0,0,0,0,0,0,0,3,2,10,3,0,2,1,Never Accepted
8486,2012-10-01,Adult,43,Postgraduate,Together,Lowest,30538.0,27,4,9,0,4,10,0,0,0,0,0,0,0,284,0,52,8,3,20,1,Never Accepted
2186,2014-03-10,Adult,37,Postgraduate,Together,Highest,82326.0,30,1,5,10,6,2,1,0,0,1,1,0,1,938,142,754,159,81,183,0,Accepted once or more
3286,2014-03-01,Adult,47,Postgraduate,Single,Lowest,26642.0,71,2,2,0,3,6,0,0,0,0,0,0,0,13,2,15,2,2,8,1,Never Accepted
8602,2013-06-12,Adult,50,Graduate,Single,Highest,69932.0,97,2,7,6,11,4,0,0,0,0,0,0,0,412,172,153,150,105,57,1,Never Accepted
3722,2014-04-16,Adult,42,Graduate,Single,Low,44503.0,83,2,2,0,3,6,0,0,0,0,0,0,0,31,1,8,0,0,8,2,Never Accepted
6715,2013-01-02,Elder,66,Postgraduate,Single,High,60200.0,3,6,6,2,11,6,0,0,0,0,0,0,0,502,19,132,0,6,26,1,Never Accepted
4796,2014-04-19,Adult,62,Graduate,Single,Low,49638.0,71,1,1,0,3,2,0,0,0,0,0,0,0,18,10,3,3,5,0,1,Never Accepted
9612,2014-02-07,Adult,27,Postgraduate,Single,Lowest,23830.0,3,1,1,0,3,7,0,0,0,0,0,0,0,1,8,6,4,8,16,0,Never Accepted
3766,2012-08-16,Adult,55,Postgraduate,Single,Lowest,33051.0,15,3,9,1,8,9,0,0,0,0,0,0,1,100,71,243,108,94,219,0,Accepted once or more
1399,2014-01-21,Adult,56,Graduate,Together,Highest,72905.0,52,1,3,7,9,1,1,0,0,0,0,0,0,407,114,445,181,165,203,0,Accepted once or more
1570,2013-02-19,Adult,63,Postgraduate,Together,Highest,69702.0,8,2,7,7,10,4,0,0,0,0,0,0,0,664,9,240,50,19,57,1,Never Accepted
3426,2013-07-15,Adult,39,Graduate,Single,Highest,70300.0,89,3,5,5,13,8,0,0,0,0,0,0,0,1045,61,338,60,46,46,1,Never Accepted
3074,2012-10-15,Adult,30,Postgraduate,Together,Highest,70643.0,66,1,5,8,4,6,0,0,0,0,0,0,1,1218,107,304,23,143,33,0,Accepted once or more
8341,2014-04-30,Adult,45,Postgraduate,Together,Lowest,30396.0,22,2,1,1,2,7,0,0,1,0,0,0,1,15,0,6,0,1,12,1,Accepted once or more
5180,2014-04-18,Adult,46,Postgraduate,Single,Low,50616.0,56,2,4,0,4,7,0,0,0,0,0,0,0,128,0,16,0,1,4,1,Never Accepted
6461,2013-05-19,Adult,45,Postgraduate,Single,High,62772.0,74,1,5,6,11,2,0,0,0,1,0,0,0,581,49,157,43,8,108,1,Accepted once or more
7679,2014-05-19,Adult,29,Postgraduate,Single,Lowest,30298.0,48,1,1,1,3,3,0,0,0,0,0,0,0,6,3,12,6,1,0,0,Never Accepted
10702,2012-11-03,Adult,30,Graduate,Single,High,52413.0,67,2,7,1,7,7,0,0,0,0,0,0,0,185,8,133,56,56,12,1,Never Accepted
7505,2014-01-19,Adult,57,Postgraduate,Together,Low,44155.0,24,1,1,1,2,4,0,0,0,0,0,0,0,22,1,9,0,0,14,2,Never Accepted
5113,2013-11-07,Adult,43,Postgraduate,Single,Highest,86979.0,67,1,5,5,5,2,0,0,1,0,0,0,1,584,100,835,65,83,35,0,Accepted once or more
10858,2013-09-09,Adult,39,Graduate,Together,Highest,76532.0,38,4,9,5,7,5,0,0,0,0,0,0,0,355,30,177,90,138,30,2,Never Accepted
2961,2013-02-26,Adult,32,Graduate,Together,Low,42081.0,86,2,6,3,4,6,0,0,1,0,0,0,0,175,10,110,54,6,27,1,Accepted once or more
3010,2014-05-02,Adult,25,Postgraduate,Together,Highest,88420.0,87,1,4,7,8,1,1,0,1,0,1,0,0,957,153,612,99,95,153,0,Accepted once or more
5790,2013-01-27,Adult,29,Graduate,Together,Lowest,31158.0,62,2,2,0,3,8,0,0,0,0,0,0,0,25,6,16,20,0,5,1,Never Accepted
6892,2014-06-03,Adult,46,Graduate,Single,High,61671.0,23,8,10,4,6,8,1,0,0,1,0,0,0,641,7,56,0,0,28,1,Accepted once or more
1743,2014-05-26,Adult,40,Graduate,Single,Highest,69719.0,99,1,2,3,5,1,0,0,0,0,0,0,0,273,86,208,177,14,43,0,Never Accepted
3578,2013-10-20,Elder,65,Graduate,Single,Low,49160.0,29,2,3,1,6,6,0,0,0,0,0,0,0,122,21,43,25,10,15,1,Never Accepted
5558,2014-03-31,Adult,60,Postgraduate,Single,Highest,90933.0,90,1,4,6,4,1,0,0,0,0,1,0,0,1020,31,430,62,63,79,0,Accepted once or more
10779,2014-04-13,Adult,31,Graduate,Single,Lowest,22148.0,16,1,1,0,3,7,0,0,0,0,0,0,0,15,5,14,0,4,11,0,Never Accepted
5896,2014-03-18,Adult,27,Postgraduate,Together,Highest,73395.0,94,1,4,4,6,2,0,0,0,0,0,0,0,272,7,80,20,7,11,0,Never Accepted
2337,2013-10-24,Adult,43,Graduate,Single,Lowest,29819.0,77,3,3,0,3,6,0,0,0,0,0,0,0,9,1,24,2,1,2,1,Never Accepted
10951,2014-01-25,Adult,46,Graduate,Together,Low,45688.0,20,2,3,1,8,4,0,0,0,1,0,0,0,279,0,18,0,0,9,1,Accepted once or more
17,2013-09-06,Adult,43,Postgraduate,Together,High,60491.0,81,4,6,11,7,5,0,0,0,0,0,0,0,637,47,237,12,19,76,1,Never Accepted
10680,2014-02-05,Adult,28,Graduate,Together,Lowest,33235.0,71,1,3,0,3,7,0,0,0,0,0,0,0,45,0,16,2,1,6,1,Never Accepted
3265,2013-03-19,Adult,55,Graduate,Together,Low,35701.0,36,1,1,0,3,6,0,0,0,0,0,0,0,21,1,9,7,3,5,0,Never Accepted
5623,2013-09-26,Adult,34,Postgraduate,Together,Lowest,31535.0,95,1,1,1,2,7,0,0,1,0,0,0,0,15,4,13,0,0,19,1,Accepted once or more
5832,2014-04-20,Adult,54,Postgraduate,Together,Highest,92556.0,32,0,3,5,13,0,0,0,0,0,0,0,0,493,183,352,184,23,28,0,Never Accepted
5544,2012-11-10,Adult,44,Graduate,Single,High,67384.0,32,2,7,8,5,5,0,0,0,1,0,0,0,957,40,175,158,53,107,1,Accepted once or more
5831,2012-08-22,Adult,47,Graduate,Together,Highest,77870.0,93,3,5,5,5,8,1,0,0,1,0,0,1,1017,50,500,65,50,133,1,Accepted once or more
10176,2012-08-24,Adult,46,Graduate,Single,High,57107.0,44,7,4,4,8,8,0,1,0,1,0,0,1,159,0,120,0,0,137,1,Accepted once or more
4385,2013-05-31,Adult,33,Postgraduate,Single,Low,36038.0,82,2,3,0,3,6,0,0,0,0,0,0,0,23,0,15,0,2,7,1,Never Accepted
10686,2012-12-26,Adult,49,Postgraduate,Together,Lowest,34230.0,72,1,1,0,2,7,0,0,0,0,0,0,0,15,0,4,0,0,2,2,Never Accepted
2546,2014-06-22,Adult,37,Postgraduate,Single,Lowest,31878.0,7,1,1,0,4,3,0,0,0,0,0,0,0,23,4,5,10,5,23,1,Never Accepted
3283,2014-01-19,Adult,42,Postgraduate,Together,Highest,70932.0,57,2,6,2,12,3,0,0,0,0,0,0,0,200,193,100,46,185,185,1,Never Accepted
3138,2012-10-20,Adult,58,Graduate,Single,Highest,91249.0,84,0,7,9,6,4,1,1,0,1,1,0,1,1324,27,119,71,108,27,0,Accepted once or more
7966,2013-01-08,Adult,55,Graduate,Single,Highest,80982.0,48,3,11,5,11,5,0,0,0,0,0,1,0,505,137,401,104,22,22,2,Never Accepted
3112,2013-09-05,Adult,37,Postgraduate,Together,Lowest,22701.0,2,1,1,0,3,5,0,0,0,0,0,0,0,2,4,9,0,4,5,1,Never Accepted
2181,2013-06-23,Adult,44,Graduate,Together,Highest,70617.0,45,1,3,3,7,2,0,0,0,0,0,0,0,353,61,753,40,46,27,0,Never Accepted
1867,2012-11-13,Adult,57,Graduate,Single,High,64849.0,42,1,9,3,6,5,0,0,0,0,0,0,1,652,48,350,94,84,108,0,Accepted once or more
1518,2013-06-17,Adult,49,Postgraduate,Together,High,62694.0,29,5,9,3,7,7,0,0,0,0,0,0,0,379,6,157,25,91,91,2,Never Accepted
5734,2013-11-20,Adult,40,Postgraduate,Together,High,61917.0,83,1,2,0,4,5,0,0,0,0,0,0,0,46,4,36,2,2,1,2,Never Accepted
2878,2013-09-28,Elder,67,Postgraduate,Together,High,67472.0,93,2,4,2,7,3,0,0,0,0,0,0,0,162,31,127,8,17,69,1,Never Accepted
1458,2014-01-07,Adult,32,Postgraduate,Together,Lowest,21059.0,40,3,3,0,3,6,0,0,0,0,0,0,0,8,3,19,3,3,8,1,Never Accepted
7007,2014-04-01,Adult,46,Postgraduate,Together,Lowest,29543.0,47,2,3,1,2,7,0,0,0,0,0,0,0,17,3,18,3,4,18,2,Never Accepted
6200,2013-04-08,Adult,63,Graduate,Together,Highest,75903.0,50,2,6,6,9,3,0,0,0,0,0,0,0,340,108,185,130,38,100,1,Never Accepted
1403,2012-09-06,Adult,39,Postgraduate,Together,Lowest,34984.0,40,2,1,0,3,7,0,0,0,0,0,0,0,8,4,15,3,5,3,2,Never Accepted
4827,2013-03-10,Adult,58,Postgraduate,Single,High,54998.0,3,5,4,2,9,4,0,0,0,0,0,0,1,154,22,202,39,30,8,1,Accepted once or more
6250,2012-11-19,Elder,65,Postgraduate,Single,High,54356.0,62,3,11,2,8,8,0,0,0,0,0,0,1,710,15,30,20,0,0,1,Accepted once or more
9291,2014-03-23,Adult,55,Postgraduate,Together,Lowest,34242.0,25,1,0,0,3,5,0,0,0,0,0,0,0,8,2,4,0,0,1,1,Never Accepted
2478,2013-08-31,Adult,41,Graduate,Together,Lowest,25410.0,48,1,1,0,4,4,0,0,0,0,0,0,0,2,2,4,13,13,4,1,Never Accepted
1139,2014-02-06,Adult,30,Postgraduate,Together,Highest,73356.0,56,1,5,11,5,2,1,0,1,0,1,0,1,1050,14,322,0,14,112,0,Accepted once or more
5138,2013-01-14,Adult,64,Graduate,Together,Lowest,28320.0,68,1,1,0,3,8,0,0,0,0,0,0,0,19,1,14,3,2,4,1,Never Accepted
5393,2012-08-07,Adult,37,Graduate,Single,Lowest,23763.0,64,1,1,0,3,7,0,0,0,0,0,0,0,22,0,6,6,2,6,1,Never Accepted
10413,2014-04-25,Adult,30,Graduate,Together,Highest,72570.0,67,1,4,6,12,1,0,0,0,0,0,0,0,274,83,216,151,141,224,0,Never Accepted
5015,2012-09-14,Adult,38,Postgraduate,Together,Lowest,34529.0,94,2,2,2,3,7,0,0,0,0,0,0,0,68,6,38,3,6,41,1,Never Accepted
10868,2013-02-06,Adult,63,Graduate,Single,Highest,70792.0,82,2,3,4,10,3,0,0,0,0,0,0,0,344,45,654,104,11,114,0,Never Accepted
10676,2012-11-02,Adult,32,Graduate,Together,High,63211.0,3,2,3,8,7,2,0,0,0,0,0,0,1,145,193,459,205,26,145,0,Accepted once or more
2495,2014-06-20,Adult,40,Postgraduate,Together,Highest,83891.0,24,1,4,7,10,1,0,0,0,0,0,0,0,217,38,350,111,85,15,1,Never Accepted
7842,2013-03-31,Adult,46,Graduate,Single,Low,36065.0,54,3,3,0,3,8,0,0,0,0,0,0,0,18,7,34,10,2,3,2,Never Accepted
2162,2013-09-18,Adult,38,Graduate,Together,High,56939.0,19,2,3,3,10,3,0,0,0,0,0,0,0,256,34,103,90,29,49,1,Never Accepted
3434,2014-05-12,Adult,63,Graduate,Single,Highest,80872.0,60,1,4,4,10,1,0,0,0,0,0,0,0,483,72,567,94,12,108,0,Never Accepted
7919,2012-08-13,Adult,38,Postgraduate,Together,Highest,72335.0,2,1,10,4,8,8,0,0,0,0,0,0,1,1285,105,653,28,21,0,0,Accepted once or more
5626,2013-11-23,Adult,50,Postgraduate,Single,High,61798.0,13,1,4,2,9,4,0,0,0,0,0,0,0,338,4,89,11,8,13,0,Never Accepted
6428,2014-05-03,Adult,64,Postgraduate,Single,Highest,76842.0,37,1,1,8,7,0,0,0,0,0,0,0,0,605,10,345,84,54,32,0,Never Accepted
8514,2014-01-17,Adult,38,Graduate,Together,Lowest,29478.0,59,1,1,0,3,6,0,0,0,0,0,0,0,8,0,7,3,1,1,1,Never Accepted
10448,2012-10-22,Adult,58,Graduate,Single,Low,46998.0,55,5,5,3,5,7,0,0,1,0,0,0,0,172,41,86,45,6,27,1,Accepted once or more
8925,2013-07-03,Adult,49,Postgraduate,Together,Highest,70053.0,38,3,8,5,10,5,0,0,0,0,0,0,0,512,53,98,81,179,89,1,Never Accepted
3009,2013-07-09,Adult,52,Postgraduate,Single,Highest,71670.0,8,1,5,3,6,6,0,1,0,1,1,0,1,1462,16,128,0,0,160,0,Accepted once or more
6355,2014-06-17,Adult,36,Graduate,Together,Low,44359.0,19,3,2,0,4,3,0,0,0,0,0,0,0,20,0,14,7,3,1,2,Never Accepted
3517,2013-05-06,Adult,62,Graduate,Single,Low,40887.0,32,3,3,1,3,9,0,0,0,0,0,0,1,50,4,44,10,10,43,2,Accepted once or more
1158,2014-01-05,Adult,48,Graduate,Single,Low,48877.0,27,1,3,0,4,7,0,0,0,0,0,0,0,102,1,15,2,0,24,1,Never Accepted
6203,2013-08-24,Elder,67,Graduate,Together,Highest,74485.0,58,1,6,7,12,3,0,0,0,0,0,0,0,499,149,815,173,49,49,0,Never Accepted
7165,2013-10-22,Adult,42,Graduate,Together,High,64474.0,59,2,8,2,10,5,0,0,0,0,0,0,0,381,35,172,56,86,93,1,Never Accepted
3595,2014-02-28,Adult,51,Graduate,Together,Highest,77226.0,29,2,6,8,12,3,0,0,0,0,0,0,0,631,43,239,128,76,21,1,Never Accepted
8537,2013-02-27,Elder,65,Graduate,Single,Highest,72643.0,60,1,3,10,7,2,1,0,0,0,0,0,1,526,80,553,123,94,53,0,Accepted once or more
4331,2014-01-23,Adult,36,Postgraduate,Together,Highest,85738.0,41,1,3,6,11,1,0,0,0,1,1,0,0,913,26,376,17,26,13,0,Accepted once or more
6281,2013-02-14,Adult,48,Graduate,Single,High,55686.0,27,2,6,3,5,4,0,0,1,0,0,0,0,673,0,199,37,47,26,1,Accepted once or more
4338,2014-03-25,Adult,31,Graduate,Single,Low,39062.0,28,1,1,0,3,4,0,0,1,0,0,0,0,23,0,9,0,0,12,1,Accepted once or more
9507,2013-04-07,Adult,39,Graduate,Together,Low,40794.0,18,2,6,3,5,7,0,0,0,0,0,0,0,261,23,73,4,23,50,1,Never Accepted
5117,2012-08-02,Adult,51,Postgraduate,Together,Lowest,32632.0,32,2,4,4,8,5,0,0,0,0,0,0,0,63,151,137,153,19,53,0,Never Accepted
4867,2013-09-20,Adult,46,Postgraduate,Single,Low,38236.0,2,4,3,0,4,7,0,0,0,0,0,0,0,58,0,18,2,0,10,2,Never Accepted
9289,2014-04-10,Adult,35,Graduate,Together,Low,36781.0,16,1,2,1,2,8,0,0,0,0,0,0,1,29,1,17,0,3,13,1,Accepted once or more
10913,2012-12-05,Adult,30,Postgraduate,Single,Lowest,31385.0,56,1,1,0,2,8,0,0,1,0,0,0,1,3,2,12,0,1,9,1,Accepted once or more
3032,2013-02-27,Adult,30,Graduate,Together,Lowest,24570.0,97,3,4,0,4,9,0,0,0,0,0,0,0,28,34,62,11,14,44,1,Never Accepted
4470,2013-06-10,Adult,52,Postgraduate,Together,High,58646.0,3,1,2,1,4,4,0,0,0,0,0,0,0,62,1,44,6,5,22,1,Never Accepted
1406,2013-02-12,Adult,39,Graduate,Single,High,53201.0,49,8,6,3,5,7,0,0,0,0,0,0,0,280,7,81,20,0,27,2,Never Accepted
10821,2013-02-06,Adult,36,Graduate,Together,High,57113.0,45,6,4,1,5,7,0,0,0,0,0,0,0,182,4,33,0,2,42,2,Never Accepted
4552,2013-06-22,Adult,23,Graduate,Together,High,51373.0,37,1,3,5,3,4,0,0,0,0,0,0,0,83,2,101,64,26,117,0,Never Accepted
898,2013-10-21,Adult,28,Graduate,Together,Lowest,23477.0,39,3,3,0,4,8,0,0,0,0,0,0,0,38,15,54,3,8,29,1,Never Accepted
9797,2014-04-13,Adult,58,Graduate,Together,High,58116.0,38,2,3,3,8,2,0,0,0,0,0,0,0,228,19,130,4,11,51,1,Never Accepted
10949,2013-12-16,Adult,51,Postgraduate,Single,Highest,72968.0,8,1,5,5,8,3,1,0,0,0,0,0,1,1092,37,592,145,37,55,0,Accepted once or more
8212,2013-03-28,Adult,43,Postgraduate,Together,Low,39791.0,89,2,3,1,4,7,0,0,0,0,0,0,0,85,15,27,13,13,21,1,Never Accepted
6248,2013-10-17,Elder,67,Postgraduate,Single,Highest,91712.0,47,0,9,7,11,3,0,0,0,0,1,0,1,1276,24,746,94,29,48,0,Accepted once or more
4547,2013-04-17,Adult,54,Graduate,Together,Lowest,13672.0,86,2,1,0,3,8,0,0,0,0,0,0,0,6,2,9,2,1,5,2,Never Accepted
4122,2012-08-29,Adult,39,Graduate,Together,Highest,79205.0,73,1,6,5,4,4,1,0,0,0,0,0,1,504,23,117,179,28,44,0,Accepted once or more
10841,2012-12-25,Adult,39,Postgraduate,Together,High,56559.0,46,3,4,3,8,4,0,0,0,0,0,0,0,226,22,133,41,31,31,1,Never Accepted
5370,2013-01-16,Adult,41,Postgraduate,Together,Lowest,32644.0,38,4,7,1,6,8,0,0,1,0,0,0,0,239,3,141,0,7,23,1,Accepted once or more
176,2014-01-02,Adult,34,Postgraduate,Single,High,67506.0,73,1,4,1,6,3,0,0,0,0,0,0,0,90,38,67,33,36,67,1,Never Accepted
4860,2013-03-08,Adult,44,Graduate,Single,Lowest,24206.0,66,1,1,0,3,6,0,0,0,0,0,0,0,7,2,8,3,2,3,1,Never Accepted
10757,2013-12-24,Adult,47,Postgraduate,Single,Lowest,28420.0,36,1,1,0,2,6,0,0,0,0,0,0,0,4,2,5,2,0,0,1,Never Accepted
4023,2012-09-06,Adult,44,Graduate,Together,Lowest,22979.0,29,3,3,2,2,8,0,0,0,0,0,0,1,16,17,19,20,21,22,1,Accepted once or more
6679,2014-06-12,Adult,48,Graduate,Single,Lowest,33279.0,29,1,0,0,3,3,0,0,0,0,0,0,0,10,3,3,0,0,0,0,Never Accepted
7181,2013-11-07,Adult,37,Graduate,Together,Lowest,30368.0,97,2,2,0,3,8,0,0,0,0,0,0,0,35,0,13,2,0,2,1,Never Accepted
3599,2012-11-26,Adult,44,Graduate,Together,High,63684.0,61,3,8,4,8,5,0,0,0,0,0,0,0,575,80,428,208,93,80,1,Never Accepted
405,2013-02-13,Adult,50,Graduate,Single,Low,41638.0,68,4,5,5,3,8,0,0,1,0,0,0,0,315,0,31,4,0,91,1,Accepted once or more
6870,2013-09-17,Adult,55,Postgraduate,Single,Highest,68805.0,73,1,3,1,7,2,0,0,0,0,0,0,0,182,2,49,17,13,20,1,Never Accepted
832,2014-03-02,Adult,48,Postgraduate,Together,High,65814.0,90,3,8,2,10,5,0,0,0,0,0,0,0,561,14,113,10,14,35,1,Never Accepted
2002,2013-05-20,Adult,56,Graduate,Single,Highest,71964.0,81,1,5,6,5,3,0,0,0,0,0,0,0,587,51,932,180,34,86,0,Never Accepted
3657,2013-02-14,Adult,28,Graduate,Single,Low,39146.0,1,3,4,0,4,8,0,0,0,0,0,0,0,94,1,33,13,12,12,1,Never Accepted
1951,2013-01-27,Adult,33,Undergraduate,Together,Lowest,34445.0,92,6,11,2,8,9,0,0,0,0,0,0,0,228,122,122,208,129,30,0,Never Accepted
3262,2012-08-07,Adult,56,Graduate,Single,High,68281.0,31,1,2,9,13,5,0,0,0,0,0,0,1,995,112,417,42,48,41,0,Accepted once or more
7042,2013-03-01,Adult,31,Graduate,Together,Low,36790.0,14,1,2,1,2,9,0,0,0,0,0,0,1,3,3,14,15,21,10,0,Accepted once or more
10598,2013-04-15,Adult,47,Graduate,Together,Lowest,27943.0,89,3,2,0,3,8,0,0,0,0,0,0,0,12,1,16,4,1,3,2,Never Accepted
255,2014-03-30,Adult,63,Graduate,Single,Lowest,22263.0,31,2,1,0,3,6,0,0,0,0,0,1,0,17,0,2,0,0,2,2,Never Accepted
2375,2012-09-25,Adult,42,Graduate,Together,Lowest,30261.0,75,1,0,0,3,8,0,0,0,0,0,0,0,8,0,5,0,3,6,3,Never Accepted
9829,2014-02-12,Adult,36,Graduate,Together,Lowest,28587.0,42,3,2,0,4,6,0,0,0,0,0,0,0,22,4,17,12,10,13,1,Never Accepted
6214,2013-04-05,Adult,32,Postgraduate,Together,Low,43815.0,53,1,2,0,3,6,0,0,0,0,0,0,0,14,10,29,4,7,15,1,Never Accepted
4954,2014-01-21,Adult,58,Graduate,Together,Low,48195.0,53,6,4,2,5,6,0,0,0,0,0,0,0,106,27,68,52,7,5,2,Never Accepted
7861,2014-02-05,Adult,62,Postgraduate,Together,Highest,77027.0,23,2,8,3,6,4,0,0,0,0,0,0,0,820,57,242,45,0,11,1,Never Accepted
4837,2013-02-16,Adult,49,Postgraduate,Together,Highest,71322.0,57,2,8,5,13,4,0,0,0,0,0,0,0,753,43,226,69,10,204,1,Never Accepted
9423,2014-02-23,Adult,35,Postgraduate,Together,Lowest,32765.0,49,2,2,0,4,5,0,0,0,0,0,0,0,13,3,17,7,3,3,1,Never Accepted
153,2013-10-17,Adult,61,Graduate,Single,Lowest,23272.0,29,1,1,0,3,4,0,0,0,0,0,0,0,19,3,6,4,2,12,0,Never Accepted
9323,2012-09-07,Elder,65,Postgraduate,Together,Low,49912.0,5,4,10,5,7,8,0,0,1,0,0,0,1,520,8,223,32,49,42,1,Accepted once or more
3945,2013-03-10,Elder,67,Postgraduate,Single,High,68117.0,80,2,11,8,4,6,0,0,1,0,0,0,1,618,44,215,0,17,36,1,Accepted once or more
3799,2013-11-26,Adult,59,Graduate,Together,High,67225.0,4,3,7,2,11,5,0,0,0,0,0,0,0,315,35,322,46,7,143,1,Never Accepted
8625,2013-11-12,Adult,38,Graduate,Together,Lowest,17649.0,70,3,3,0,3,8,0,0,0,0,0,0,0,15,1,23,0,5,1,1,Never Accepted
3491,2013-04-29,Adult,39,Graduate,Together,High,55914.0,32,4,11,6,8,7,0,0,0,0,0,0,0,384,60,364,119,101,232,1,Never Accepted
983,2013-09-28,Adult,30,Graduate,Together,Low,40059.0,82,1,6,2,3,8,0,0,1,0,0,0,0,110,29,92,28,10,145,1,Accepted once or more
9119,2013-12-05,Adult,64,Graduate,Together,High,60905.0,27,2,3,3,7,2,0,0,0,0,0,0,0,208,17,76,36,17,38,1,Never Accepted
4786,2012-10-04,Adult,37,Graduate,Together,Highest,75330.0,94,4,10,3,12,6,0,0,0,0,0,0,0,555,82,257,93,61,61,2,Never Accepted
5872,2013-06-01,Adult,63,Graduate,Single,High,60689.0,23,4,4,4,10,3,0,0,0,0,0,0,0,240,90,216,63,6,24,1,Never Accepted
6568,2013-03-28,Adult,30,Graduate,Together,Low,38680.0,97,1,2,0,3,7,0,0,0,0,0,0,0,11,0,36,15,5,12,1,Never Accepted
5628,2013-02-08,Adult,32,Graduate,Together,High,61416.0,25,1,10,3,10,6,0,0,1,0,0,0,0,848,154,323,201,61,78,0,Accepted once or more
5631,2013-05-02,Adult,23,Graduate,Single,Low,49767.0,92,1,5,4,8,4,0,0,0,0,0,0,0,202,47,197,55,42,149,0,Never Accepted
4974,2012-09-25,Adult,44,Graduate,Single,Highest,83273.0,98,10,4,6,9,7,0,0,0,0,0,0,0,433,89,650,16,102,102,3,Never Accepted
8416,2013-11-29,Adult,33,Graduate,Together,Lowest,29009.0,19,2,2,0,3,6,0,0,0,0,0,0,0,6,6,15,10,5,2,1,Never Accepted
5454,2013-12-01,Adult,35,Postgraduate,Together,Low,45057.0,80,1,2,0,3,5,0,0,0,0,0,0,0,37,0,7,3,0,3,1,Never Accepted
4095,2012-09-11,Adult,43,Graduate,Together,Low,37150.0,80,8,4,3,6,7,0,0,0,0,0,0,0,167,37,64,49,34,116,1,Never Accepted
5474,2013-11-30,Adult,44,Graduate,Single,Low,43020.0,79,3,4,1,4,6,0,0,0,0,0,0,0,45,7,99,4,25,43,1,Never Accepted
4268,2014-06-09,Adult,55,Graduate,Together,High,53154.0,50,1,3,1,4,4,0,0,0,0,0,0,0,129,0,21,0,1,7,1,Never Accepted
10701,2013-09-11,Adult,41,Graduate,Together,High,65308.0,60,1,7,8,12,4,1,0,0,0,1,0,0,713,0,264,120,80,34,0,Accepted once or more
3507,2012-08-17,Adult,44,Graduate,Single,Highest,76467.0,44,2,2,5,5,6,0,0,0,0,0,0,1,676,161,426,210,44,58,1,Accepted once or more
2079,2013-12-27,Elder,67,Postgraduate,Together,Highest,81044.0,0,1,5,6,10,1,0,0,0,0,0,0,0,450,26,535,73,98,26,0,Never Accepted
626,2013-03-09,Adult,63,Graduate,Together,Lowest,32871.0,28,1,1,0,3,4,0,0,0,0,0,0,0,22,2,12,0,2,5,2,Never Accepted
4426,2013-09-22,Adult,39,Graduate,Single,High,55801.0,35,6,7,2,6,7,1,0,0,0,0,0,0,367,4,51,6,4,95,2,Accepted once or more
2591,2014-06-22,Adult,55,Graduate,Single,Highest,76320.0,49,2,6,3,4,2,0,0,0,0,0,0,0,526,35,214,69,53,35,1,Never Accepted
10509,2014-06-02,Adult,59,Postgraduate,Single,Low,36927.0,46,2,3,0,3,8,0,0,0,0,0,0,0,51,0,16,0,0,4,2,Never Accepted
